SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.6847096628327021,-0.6778749178762447,-0.6669249178737418,-0.6737600729271961
-0.6847096628327021,-0.6778749178762447,-0.6669249178737418,-0.6737600729271961
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.7121076181355399,-0.6778749178762447,-0.6669249178737418,-0.7011596721566654
-0.8147543666533981,-0.6778749178762447,-0.6669249178737418,-0.7695906642165845
-0.8147543666533981,-0.6778749178762447,-0.6669249178737418,-0.7695906642165845
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.9242486860813313,-0.7463018114203543,-0.7216738229531108,-0.7764309405736017
-0.8010525634243929,-0.6778749178762447,-0.6669249178737418,-0.7216738229531108
-0.8008525634243929,-0.6776749178762447,-0.6667249178737418,-0.7214738229531108
-0.6778749178762447,-0.6778749178762447,-0.6669249178737418,-0.6669249178737418
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
